id,iso3,country_name,who_region,year,antigen_code,antigen_desc,schedule_round,target_pop,target_pop_desc,geoarea,age_admin,source_comment
6406,SGP,,WPRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6408,SGP,,WPRO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
6410,SGP,,WPRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6411,SGP,,WPRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6412,SGP,,WPRO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
6415,SGP,,WPRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6417,SGP,,WPRO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,NATIONAL,,
6418,SGP,,WPRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6422,SGP,,WPRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6424,SGP,,WPRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
6425,SGP,,WPRO,2023.0,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",,,,NATIONAL,,
6426,SGP,,WPRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
6428,SLB,,WPRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6429,SLB,,WPRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6432,SLB,,WPRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6433,SLB,,WPRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6434,SLB,,WPRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6435,SLB,,WPRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
6437,SLB,,WPRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6440,SLB,,WPRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6443,SLB,,WPRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6445,SLB,,WPRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6449,SLE,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6450,SLE,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6453,SLE,,AFRO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
6455,SLE,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6457,SLE,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
6459,SLE,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6463,SLE,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6466,SLE,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6468,SLE,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6478,SLE,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
6484,SLE,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6485,SLV,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6486,SLV,,AMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
6491,SLV,,AMRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6492,SLV,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
6493,SLV,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6497,SLV,,AMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
6499,SLV,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6505,SLV,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6506,SLV,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
6508,SLV,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6512,SLV,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6513,SLV,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6516,SLV,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6518,SLV,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6520,SLV,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6525,SLV,,AMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6527,SLV,,AMRO,2023.0,,Rabies vaccine,,,,NATIONAL,,
6528,SLV,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6530,SLV,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6533,SLV,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
6535,SLV,,AMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
6537,SLV,,AMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
6542,SLV,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6543,SMR,,EURO,2023.0,,Cholera vaccine,,,,NATIONAL,,
6544,SMR,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6547,SMR,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
6549,SMR,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
6551,SMR,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
6553,SMR,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6554,SMR,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6555,SMR,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
6556,SMR,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6558,SMR,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6562,SMR,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6563,SMR,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6564,SMR,,EURO,2023.0,,JE-Inact (Japanese Encephalitis inactivated) vaccine,,,,NATIONAL,,
6565,SMR,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
6569,SMR,,EURO,2023.0,,Meningococcal B vaccine,,,,NATIONAL,,
6572,SMR,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6574,SMR,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6578,SMR,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6579,SMR,,EURO,2023.0,,Rabies vaccine,,,,NATIONAL,,
6580,SMR,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6581,SMR,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
6587,SMR,,EURO,2023.0,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",,,,NATIONAL,,
6588,SMR,,EURO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
6594,SMR,,EURO,2023.0,,Typhoid conjugate vaccine,,,,NATIONAL,,
6595,SMR,,EURO,2023.0,,Typhoid polysaccharide vaccine,,,,NATIONAL,,
6596,SMR,,EURO,2023.0,,Varicella vaccine,,,,NATIONAL,,
6598,SMR,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6599,SMR,,EURO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,NATIONAL,,
6600,SOM,,EMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6601,SOM,,EMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6604,SOM,,EMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6606,SOM,,EMRO,2023.0,,Measles vaccine,,,,NATIONAL,,
6608,SOM,,EMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6612,SOM,,EMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6617,SOM,,EMRO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
6622,SOM,,EMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
6623,SRB,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6624,SRB,,EURO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
6628,SRB,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
6629,SRB,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
6630,SRB,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6632,SRB,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6635,SRB,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
6636,SRB,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6638,SRB,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6642,SRB,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6643,SRB,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
6646,SRB,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6650,SRB,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6654,SRB,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6655,SRB,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6656,SRB,,EURO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
6657,SRB,,EURO,2023.0,,Typhoid polysaccharide vaccine,,,,NATIONAL,,
6658,SRB,,EURO,2023.0,,Varicella vaccine,,,,NATIONAL,,
6660,SRB,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6661,SSD,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6662,SSD,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6665,SSD,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6667,SSD,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
6668,SSD,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6671,SSD,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6681,STP,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6682,STP,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6685,STP,,AFRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6686,STP,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6687,STP,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
6689,STP,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6694,STP,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6697,STP,,AFRO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
6700,STP,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6705,STP,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
6712,STP,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6713,SUR,,AMRO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
6717,SUR,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
6719,SUR,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6722,SUR,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6728,SUR,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6732,SUR,,AMRO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
6734,SUR,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,,,
6738,SUR,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6740,SUR,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6742,SUR,,AMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
6744,SUR,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6746,SUR,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6749,SUR,,AMRO,2023.0,,Rabies vaccine,,,,NATIONAL,,
6759,SUR,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6765,SUR,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6767,SVK,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6770,SVK,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
6771,SVK,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6772,SVK,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6774,SVK,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6778,SVK,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6781,SVK,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6783,SVK,,EURO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
6786,SVK,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6789,SVK,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6791,SVK,,EURO,2023.0,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",,,,NATIONAL,,
6792,SVN,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6793,SVN,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6796,SVN,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
6797,SVN,,EURO,2023.0,,"Hepatitis A, Hepatitis B vaccine",,,,NATIONAL,,
6798,SVN,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
6799,SVN,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6801,SVN,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6805,SVN,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
6806,SVN,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6808,SVN,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6812,SVN,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6815,SVN,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6816,SVN,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
6817,SVN,,EURO,2023.0,,Meningococcal B vaccine,,,,NATIONAL,,
6818,SVN,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6821,SVN,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6825,SVN,,EURO,2023.0,,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,,,,NATIONAL,,
6826,SVN,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6828,SVN,,EURO,2023.0,,Rabies vaccine,,,,NATIONAL,,
6829,SVN,,EURO,2023.0,,Adult TBE (tick borne encephalitis) vaccine,,,,NATIONAL,,
6832,SVN,,EURO,2023.0,,Pediatric TBE (tick borne encephalitis) vaccine,,,,NATIONAL,,
6835,SVN,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6837,SVN,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
6839,SVN,,EURO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
6840,SVN,,EURO,2023.0,,Varicella vaccine,,,,NATIONAL,,
6841,SVN,,EURO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,NATIONAL,,
6842,SWE,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6843,SWE,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
6846,SWE,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
6847,SWE,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6849,SWE,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6851,SWE,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6855,SWE,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6856,SWE,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6858,SWE,,EURO,2023.0,,Mpox (monkeypox) vaccine,,,,NATIONAL,,
6859,SWE,,EURO,2023.0,,PCV-15 (Pneumococcal conjugate vaccine 15-valent) vaccine,,,,NATIONAL,,
6862,SWE,,EURO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
6865,SWE,,EURO,2023.0,,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,,,,NATIONAL,,
6866,SWE,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
6868,SWE,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6870,SWE,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
6873,SWE,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
6874,SWE,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,SUBNATIONAL,,
6875,SWZ,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6876,SWZ,,AFRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
6877,SWZ,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6881,SWZ,,AFRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6887,SWZ,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6888,SWZ,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
6890,SWZ,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6896,SWZ,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6899,SWZ,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6901,SWZ,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6907,SWZ,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
6913,SWZ,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,,,
6914,SXM,,AMRO,2019.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
6918,SXM,,AMRO,2019.0,,DT-IPV (Diphtheria and tetanus toxoid and IPV) vaccine,,,,NATIONAL,,
6920,SXM,,AMRO,2019.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6923,SXM,,AMRO,2019.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6926,SXM,,AMRO,2019.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
6928,SXM,,AMRO,2019.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6930,SXM,,AMRO,2019.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6933,SXM,,AMRO,2019.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6934,SYC,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6935,SYC,,AFRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
6936,SYC,,AFRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
6937,SYC,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6940,SYC,,AFRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
6943,SYC,,AFRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6944,SYC,,AFRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
6946,SYC,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6947,SYC,,AFRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6949,SYC,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
6950,SYC,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6956,SYC,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
6959,SYC,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
6961,SYC,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
6964,SYC,,AFRO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
6967,SYC,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
6969,SYR,,EMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
6970,SYR,,EMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
6971,SYR,,EMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
6975,SYR,,EMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
6976,SYR,,EMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
6978,SYR,,EMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
6980,SYR,,EMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
6982,SYR,,EMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
6984,SYR,,EMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
6989,SYR,,EMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
7005,SYR,,EMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
7007,TCA,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
7008,TCA,,AMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
7009,TCA,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
7011,TCA,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
7014,TCA,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
7017,TCA,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
7018,TCA,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
7019,TCA,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
7023,TCA,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
7026,TCA,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
7028,TCA,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
7030,TCA,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
7033,TCA,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
7043,TCA,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
7044,TCD,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
7045,TCD,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
7048,TCD,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
7050,TCD,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
7052,TCD,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
7053,TCD,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
7057,TCD,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
7067,TCD,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
7068,TCD,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
7069,TGO,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
7070,TGO,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
